SITES,,,,,,,CREEL_SAMPLES,,,,,,,,,,,,,,,,,CREEL_INSTANTANEOUS_JUNCTION,,,,CREEL_POINT_TRAILERCOUNT,,,,,,,,,,,,
siteID,lakeID,siteName,lat,long,UTM,updateID,siteID,sampleID,dayOfYear,dateSet,dateSample,dateTimeSet,dateTimeSample,crew,gear,sampleGroup,effort,effortUnits,useEffort,weather,comments,metadataID,updateID,sampleID,trailerCountID,boatCountID,time,projectID,trailerCountID,trailerID,vehiclePresent,trailerNum,notes,wisconsinPlates,heavyWind,heavyRain,heavyClouds,enteredBy,updateID,
AQ_BoatLaunch,AQ,BoatLaunch,46.0369394,-89.6288435,,,AQ_BoatLaunch,AQ_BoatLaunch_20180513_2130_CR_fishscapesCreel.Instantaneous.20180910,133,2018-05-13,2018-05-13,2018-05-13 13:55,2018-05-13 21:30,"CMI, OJ, AS",CR,fishScapes_2018_creel,7.58,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,AQ_BoatLaunch_20180513_2130_CR_fishscapesCreel.Instantaneous.20180910,AQ_BoatLaunch_20180513_2100_CR_fishscapesCreel.Instantaneous.20180910,,21:00,36,AQ_BoatLaunch_20180513_2100_CR_fishscapesCreel.Instantaneous.20180910,AQ_BoatLaunch_20180513_2100_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,,NA,0,0,0,CMI,,
AQ_BoatLaunch,AQ,BoatLaunch,46.0369394,-89.6288435,,,AQ_BoatLaunch,AQ_BoatLaunch_20180513_2130_CR_fishscapesCreel.Instantaneous.20180910,133,2018-05-13,2018-05-13,2018-05-13 13:55,2018-05-13 21:30,"CMI, OJ, AS",CR,fishScapes_2018_creel,7.58,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,AQ_BoatLaunch_20180513_2130_CR_fishscapesCreel.Instantaneous.20180910,AQ_BoatLaunch_20180513_2130_CR_fishscapesCreel.Instantaneous.20180910,,21:30,36,AQ_BoatLaunch_20180513_2130_CR_fishscapesCreel.Instantaneous.20180910,AQ_BoatLaunch_20180513_2130_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,Departure count,NA,0,0,0,CMI,,
AR_BoatLaunch,AR,BoatLaunch,45.9063386,-89.6902355,,,AR_BoatLaunch,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,134,2018-05-14,2018-05-14,2018-05-14 14:20,2018-05-14 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.17,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1420_CR_fishscapesCreel.Instantaneous.20180910,,14:20,36,AR_BoatLaunch_20180514_1420_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1420_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,Arrival count,NA,0,0,0,CMI,,
AR_BoatLaunch,AR,BoatLaunch,45.9063386,-89.6902355,,,AR_BoatLaunch,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,134,2018-05-14,2018-05-14,2018-05-14 14:20,2018-05-14 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.17,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1500_CR_fishscapesCreel.Instantaneous.20180910,,15:00,36,AR_BoatLaunch_20180514_1500_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1500_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,,NA,0,0,0,CMI,,
AR_BoatLaunch,AR,BoatLaunch,45.9063386,-89.6902355,,,AR_BoatLaunch,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,134,2018-05-14,2018-05-14,2018-05-14 14:20,2018-05-14 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.17,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1600_CR_fishscapesCreel.Instantaneous.20180910,,16:00,36,AR_BoatLaunch_20180514_1600_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1600_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,,NA,0,0,0,CMI,,
AR_BoatLaunch,AR,BoatLaunch,45.9063386,-89.6902355,,,AR_BoatLaunch,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,134,2018-05-14,2018-05-14,2018-05-14 14:20,2018-05-14 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.17,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1700_CR_fishscapesCreel.Instantaneous.20180910,,17:00,36,AR_BoatLaunch_20180514_1700_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1700_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,,NA,0,0,0,CMI,,
AR_BoatLaunch,AR,BoatLaunch,45.9063386,-89.6902355,,,AR_BoatLaunch,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,134,2018-05-14,2018-05-14,2018-05-14 14:20,2018-05-14 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.17,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1800_CR_fishscapesCreel.Instantaneous.20180910,,18:00,36,AR_BoatLaunch_20180514_1800_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1800_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,,NA,0,0,0,CMI,,
AR_BoatLaunch,AR,BoatLaunch,45.9063386,-89.6902355,,,AR_BoatLaunch,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,134,2018-05-14,2018-05-14,2018-05-14 14:20,2018-05-14 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.17,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1900_CR_fishscapesCreel.Instantaneous.20180910,,19:00,36,AR_BoatLaunch_20180514_1900_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_1900_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,,NA,0,0,0,CMI,,
AR_BoatLaunch,AR,BoatLaunch,45.9063386,-89.6902355,,,AR_BoatLaunch,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,134,2018-05-14,2018-05-14,2018-05-14 14:20,2018-05-14 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.17,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_2000_CR_fishscapesCreel.Instantaneous.20180910,,20:00,36,AR_BoatLaunch_20180514_2000_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_2000_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,,NA,0,0,0,CMI,,
AR_BoatLaunch,AR,BoatLaunch,45.9063386,-89.6902355,,,AR_BoatLaunch,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,134,2018-05-14,2018-05-14,2018-05-14 14:20,2018-05-14 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.17,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_2100_CR_fishscapesCreel.Instantaneous.20180910,,21:00,36,AR_BoatLaunch_20180514_2100_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_2100_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,,NA,0,0,0,CMI,,
AR_BoatLaunch,AR,BoatLaunch,45.9063386,-89.6902355,,,AR_BoatLaunch,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,134,2018-05-14,2018-05-14,2018-05-14 14:20,2018-05-14 21:30,"CMI, AS",CR,fishScapes_2018_creel,7.17,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,,21:30,36,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910,AR_BoatLaunch_20180514_2130_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,Departure count,NA,0,0,0,CMI,,
BH_BoatLaunch,BH,BoatLaunch,46.2176675,-89.8383824,,,BH_BoatLaunch,BH_BoatLaunch_20180516_1330_CR_fishscapesCreel.Instantaneous.20180910,136,2018-05-16,2018-05-16,2018-05-16 05:50,2018-05-16 13:30,"CMI, AS",CR,fishScapes_2018_creel,7.67,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,BH_BoatLaunch_20180516_1330_CR_fishscapesCreel.Instantaneous.20180910,BH_BoatLaunch_20180516_0550_CR_fishscapesCreel.Instantaneous.20180910,,5:50,36,BH_BoatLaunch_20180516_0550_CR_fishscapesCreel.Instantaneous.20180910,BH_BoatLaunch_20180516_0550_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,Arrival count,NA,0,0,0,CMI,,
BH_BoatLaunch,BH,BoatLaunch,46.2176675,-89.8383824,,,BH_BoatLaunch,BH_BoatLaunch_20180516_1330_CR_fishscapesCreel.Instantaneous.20180910,136,2018-05-16,2018-05-16,2018-05-16 05:50,2018-05-16 13:30,"CMI, AS",CR,fishScapes_2018_creel,7.67,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,BH_BoatLaunch_20180516_1330_CR_fishscapesCreel.Instantaneous.20180910,BH_BoatLaunch_20180516_0600_CR_fishscapesCreel.Instantaneous.20180910,,6:00,36,BH_BoatLaunch_20180516_0600_CR_fishscapesCreel.Instantaneous.20180910,BH_BoatLaunch_20180516_0600_CR_fishscapesCreel.Instantaneous.20180910_1,0,1,,NA,0,0,0,CMI,,
BH_BoatLaunch,BH,BoatLaunch,46.2176675,-89.8383824,,,BH_BoatLaunch,BH_BoatLaunch_20180516_1330_CR_fishscapesCreel.Instantaneous.20180910,136,2018-05-16,2018-05-16,2018-05-16 05:50,2018-05-16 13:30,"CMI, AS",CR,fishScapes_2018_creel,7.67,creelHours,1,,,fishscapesCreel.Instantaneous.20180910,,BH_BoatLaunch_20180516_1330_CR_fishscapesCreel.Instantaneous.20180910,BH_BoatLaunch_20180516_0700_CR_fishscapesCreel.Instantaneous.20180910,,7:00,36,BH_BoatLaunch_20180516_0700_CR_fishscapesCreel.Instantaneous.20180910,BH_BoatLaunch_20180516_0700_CR_fishscapesCreel.Instantaneous.20180910_1,1,1,,1,0,0,0,CMI,,
