siteID,projectID,sampleID,boatCountID,boatID,date,time,vesselType,boatNum,passengerCount,fishing,residentRover,movingStationary,notes,enteredBy,metadataID,entryFile
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_14:07_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_14:07_CR_fishscapesCreel.Instantaneous.20190617_NA,6/17/2019,14:07,cancelled,NA,NA,NA,NA,NA,NA,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617_1,6/17/2019,16:25,gas_motor,1,1,1,rover,stationary,not wearing shirt,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617_2,6/17/2019,16:25,kayak,2,1,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617_3,6/17/2019,16:25,kayak,3,1,1,rover,stationary,big hat; lots of straws,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617_4,6/17/2019,16:25,kayak,4,1,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617_5,6/17/2019,16:25,gas_motor,5,1,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_16:25_CR_fishscapesCreel.Instantaneous.20190617_6,6/17/2019,16:25,gas_motor,6,2,1,rover,moving,NA,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_17:54_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_17:54_CR_fishscapesCreel.Instantaneous.20190617_1,6/17/2019,17:54,gas_motor,1,2,1,rover,stationary,recognize from dock; black boat,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_17:54_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_17:54_CR_fishscapesCreel.Instantaneous.20190617_2,6/17/2019,17:54,kayak,2,1,0,NA,NA,NA,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_17:54_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_17:54_CR_fishscapesCreel.Instantaneous.20190617_3,6/17/2019,17:54,gas_motor,3,2,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_17:54_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_17:54_CR_fishscapesCreel.Instantaneous.20190617_4,6/17/2019,17:54,kayak,4,1,1,rover,stationary,saw at 18:10 in other basin,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190617_2130_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_17:54_CR_fishscapesCreel.Instantaneous.20190617,AQ_wholeShoreline_20190617_17:54_CR_fishscapesCreel.Instantaneous.20190617_5,6/17/2019,17:54,kayak,5,1,1,rover,stationary,saw at 18:10 in other basin,AT,fishscapesCreel.Instantaneous.20190617,fishScapes_AQ_2019-06-17.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625_1,6/25/2019,14:23,kayak,1,1,1,rover,stationary,tie-dye,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625_2,6/25/2019,14:23,kayak,2,1,1,rover,stationary,camo,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625_3,6/25/2019,14:23,kayak,3,1,1,rover,stationary,tie-dye,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625_4,6/25/2019,14:23,kayak,4,1,0,rover,moving,blue,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625_5,6/25/2019,14:23,kayak,5,1,0,rover,moving,grey,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625_6,6/25/2019,14:23,kayak,6,1,0,rover,moving,red,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625_7,6/25/2019,14:23,kayak,7,1,0,rover,stationary,blue,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625_8,6/25/2019,14:23,gas_motor,8,3,1,rover,stationary,red lund,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625_9,6/25/2019,14:23,pontoon,9,2,0,rover,stationary,white,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625_10,6/25/2019,14:23,gas_motor,10,1,1,rover,moving,black/ dark grey flat hull. Salmon shirts,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_14:23_CR_fishscapesCreel.Instantaneous.20190625_11,6/25/2019,14:23,gas_motor,11,2,1,rover,moving,white/ grey with winsheilds. Trolling along the shore,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_17:30_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_17:30_CR_fishscapesCreel.Instantaneous.20190625_1,6/25/2019,17:30,gas_motor,1,2,1,rover,stationary,two guys: blue boat,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190625_2130_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_20:07_CR_fishscapesCreel.Instantaneous.20190625,AQ_wholeShoreline_20190625_20:07_CR_fishscapesCreel.Instantaneous.20190625_1,6/25/2019,20:07,gas_motor,1,2,1,rover,stationary,guy and wife,AMK ,fishscapesCreel.Instantaneous.20190625,fishScapes_AQ_2019-06-25.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_07:46_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_07:46_CR_fishscapesCreel.Instantaneous.20190707_1,7/7/2019,7:46,gas_motor,1,1,1,rover,stationary,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_07:46_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_07:46_CR_fishscapesCreel.Instantaneous.20190707_2,7/7/2019,7:46,gas_motor,2,2,1,rover,moving,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_07:46_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_07:46_CR_fishscapesCreel.Instantaneous.20190707_3,7/7/2019,7:46,kayak,3,1,1,rover,moving,Just leaving launch.,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_07:46_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_07:46_CR_fishscapesCreel.Instantaneous.20190707_4,7/7/2019,7:46,kayak,4,1,1,rover,moving,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_07:46_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_07:46_CR_fishscapesCreel.Instantaneous.20190707_5,7/7/2019,7:46,canoe,5,1,1,rover,stationary,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707_1,7/7/2019,10:09,gas_motor,1,2,1,rover,moving,Slowly trolling for musky,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707_2,7/7/2019,10:09,gas_motor,2,2,1,rover,stationary,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707_3,7/7/2019,10:09,rowboat,3,1,0,rover,moving,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707_4,7/7/2019,10:09,gas_motor,4,2,1,rover,stationary,Plus cute dogs. 10/10 good boy.,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707_5,7/7/2019,10:09,canoe,5,1,1,rover,stationary,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707_6,7/7/2019,10:09,kayak,6,1,0,rover,moving,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_10:09_CR_fishscapesCreel.Instantaneous.20190707_7,7/7/2019,10:09,kayak,7,1,1,rover,stationary,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_12:37_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_12:37_CR_fishscapesCreel.Instantaneous.20190707_1,7/7/2019,12:37,gas_motor,1,2,1,rover,moving,"""Trolling; baby on board!""",CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_12:37_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_12:37_CR_fishscapesCreel.Instantaneous.20190707_2,7/7/2019,12:37,gas_motor,2,2,1,rover,stationary,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_12:37_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_12:37_CR_fishscapesCreel.Instantaneous.20190707_3,7/7/2019,12:37,gas_motor,3,2,1,resident,stationary,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_12:37_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_12:37_CR_fishscapesCreel.Instantaneous.20190707_4,7/7/2019,12:37,kayak,4,1,1,rover,moving,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190707_1328_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_12:37_CR_fishscapesCreel.Instantaneous.20190707,AQ_wholeShoreline_20190707_12:37_CR_fishscapesCreel.Instantaneous.20190707_5,7/7/2019,12:37,kayak,5,1,1,rover,moving,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_AQ_2019-07-07.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_05:34_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_05:34_CR_fishscapesCreel.Instantaneous.20190708_1,7/8/2019,5:34,none,1,NA,NA,NA,NA,slow and foggy,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_10:33_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_10:33_CR_fishscapesCreel.Instantaneous.20190708_1,7/8/2019,10:33,pontoon,1,2,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_10:33_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_10:33_CR_fishscapesCreel.Instantaneous.20190708_2,7/8/2019,10:33,gas_motor,2,4,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_10:33_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_10:33_CR_fishscapesCreel.Instantaneous.20190708_3,7/8/2019,10:33,gas_motor,3,3,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_10:33_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_10:33_CR_fishscapesCreel.Instantaneous.20190708_4,7/8/2019,10:33,electric_motor,4,2,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708_1,7/8/2019,13:26,gas_motor,1,2,0,rover,moving,NA,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708_2,7/8/2019,13:26,gas_motor,2,4,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708_3,7/8/2019,13:26,gas_motor,3,1,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708_4,7/8/2019,13:26,gas_motor,4,2,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708_5,7/8/2019,13:26,gas_motor,5,3,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708_6,7/8/2019,13:26,kayak,6,1,0,rover,moving,NA,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
AQ_wholeShoreline,37,AQ_wholeShoreline_20190708_1356_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708,AQ_wholeShoreline_20190708_13:26_CR_fishscapesCreel.Instantaneous.20190708_7,7/8/2019,13:26,kayak,7,1,0,rover,moving,NA,ALK,fishscapesCreel.Instantaneous.20190708,fishScapes_AQ_2019-07-08.csv
BOT_wholeShoreline,37,BOT_wholeShoreline_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_14:18_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_14:18_CR_fishscapesCreel.Instantaneous.20190530_1,5/30/2019,14:18,gas_motor,1,1,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_wholeShoreline,37,BOT_wholeShoreline_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_14:18_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_14:18_CR_fishscapesCreel.Instantaneous.20190530_2,5/30/2019,14:18,gas_motor,2,2,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_wholeShoreline,37,BOT_wholeShoreline_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_15:40_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_15:40_CR_fishscapesCreel.Instantaneous.20190530_1,5/30/2019,15:40,pontoon,1,1,0,resident,moving,NA,AT,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_wholeShoreline,37,BOT_wholeShoreline_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_15:40_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_15:40_CR_fishscapesCreel.Instantaneous.20190530_2,5/30/2019,15:40,gas_motor,2,1,1,resident,NA,NA,AT,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_wholeShoreline,37,BOT_wholeShoreline_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_15:40_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_15:40_CR_fishscapesCreel.Instantaneous.20190530_3,5/30/2019,15:40,gas_motor,3,2,1,rover,NA,NA,AT,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_wholeShoreline,37,BOT_wholeShoreline_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_20:43_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_20:43_CR_fishscapesCreel.Instantaneous.20190530_1,5/30/2019,20:43,gas_motor,1,2,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_wholeShoreline,37,BOT_wholeShoreline_20190530_2130_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_20:43_CR_fishscapesCreel.Instantaneous.20190530,BOT_wholeShoreline_20190530_20:43_CR_fishscapesCreel.Instantaneous.20190530_2,5/30/2019,20:43,gas_motor,2,2,1,resident,stationary,NA,AT,fishscapesCreel.Instantaneous.20190530,fishScapes_BOT_2019-05-30.csv
BOT_wholeShoreline,37,BOT_wholeShoreline_20190615_2130_CR_fishscapesCreel.Instantaneous.20190615,BOT_wholeShoreline_20190615_14:13_CR_fishscapesCreel.Instantaneous.20190615,BOT_wholeShoreline_20190615_14:13_CR_fishscapesCreel.Instantaneous.20190615_1,6/15/2019,14:13,gas_motor,1,2,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190615,fishScapes_BOT_2019-06-15.csv
